0.137,-0.000181911548976954,-0.0845848388377718,-1.68181126140317,1.59740833427162,-1.76621418884921,1.59704451085917,-1.76657801163267
0.138,-0.000176122119982136,-0.0802085657701569,-1.7005836081358,1.62055116461193,-1.78061605191228,1.62019892011936,-1.78096829589964
0.139,-0.000170548893245526,-0.0761565328756924,-1.7194825713514,1.64349658746681,-1.79546855543171,1.6431554894846,-1.79580965302248
0.14,-0.000165188237404024,-0.0724417818045629,-1.73849066137231,1.66621406787782,-1.81076725501214,1.66588369125767,-1.81109763134161
0.141,-0.000160035479127518,-0.069069924382782,-1.75759303775764,1.68868314890509,-1.8265029267124,1.68836307784462,-1.82682299756844
0.142,-0.000155085119323883,-0.0660403778923075,-1.77677731589421,1.71089202315446,-1.84266260870042,1.71058185284935,-1.84297277887261
0.143,-0.000150331035185247,-0.0633475608917061,-1.79603333892216,1.73283610908453,-1.85923056879757,1.73253544697637,-1.85953123083015
0.144,-0.000145766662646651,-0.0609820089361206,-1.8153481290165,1.75451188675084,-1.87618437129778,1.75422035340993,-1.87647590460746
0.145,-0.000141385156874618,-0.0589313833050853,-1.83469984156258,1.77590984341396,-1.89348983971038,1.77562707310102,-1.89377261002494
0.146,-0.000137179529628773,-0.0571813572141,-1.85407077827052,1.79702660057988,-1.91111495594882,1.79675224153295,-1.91138931502041
0.147,-0.00013314276325288,-0.0557163731029174,-1.87344932782912,1.81786609747957,-1.9290325581589,1.81759981197285,-1.92929884370519
0.148,-0.000129267902363506,-0.054520271650902,-1.89282877059834,1.83843776683781,-1.94721977433489,1.83817923105707,-1.9474783101636
0.149,-0.000125572690249542,-0.0535767983942371,-1.91220621540633,1.85875498968951,-1.96565744109748,1.85850384433468,-1.96590858650365
0.15,-0.000122068365674466,-0.0528699974642732,-1.93158167301918,1.87883374390783,-1.98432960210503,1.87858960720198,-1.98457373886188
0.151,-0.000118759152802683,-0.0523845042816069,-1.95095726387461,1.89869151873379,-2.0032230089914,1.89845400045222,-2.00346052732104
0.152,-0.000115643834740053,-0.0521057502668688,-1.97033655368051,1.91834644723752,-2.02232666010177,1.91811515958977,-2.02255794779299
0.153,-0.000112717128067374,-0.0520200929956159,-1.98972400769783,1.9378166318208,-2.04163138355589,1.93759119758363,-2.04185681783099
0.154,-0.000109970858078734,-0.0521148849370985,-2.00912455275003,1.957119638663,-2.06112946682104,1.95689969696286,-2.06134940855321
0.155,-0.000107394945690009,-0.0523784931517486,-2.02854323503996,1.97627213682736,-2.08081433323948,1.97605734694907,-2.08102912314395
0.156,-0.000104978206517115,-0.052800281233684,-2.04798496154003,1.9952896585077,-2.10068026456203,1.995079702105,-2.10089022098541
0.157,-0.00010270898815723,-0.0533705635006948,-2.06745431290368,2.01418645838721,-2.12072216741228,2.01398104041876,-2.12092758539646
0.158,-0.000100575660958668,-0.0540805400587094,-2.08695541639568,2.03297545199508,-2.14093538079058,2.03277430067886,-2.1411365321182
0.159,-9.85669704630654e-05,-0.0549222199817575,-2.10649186814582,2.05166821513258,-2.16131552115517,2.05147108119554,-2.16151265509998
0.16,-9.66722890072269e-05,-0.0558883385126918,-2.12606669500312,2.07027502877824,-2.18185836122561,2.07008168420262,-2.18205170580602
0.161,-9.48817750904274e-05,-0.0569722729474887,-2.14568234733256,2.08880495615955,-2.20255973850435,2.08861519261059,-2.20274950205575
0.162,-9.31864606128485e-05,-0.0581679607450623,-2.16534071519226,2.10726594090764,-2.22341548947654,2.10707956798674,-2.2236018623981
0.163,-9.15782781873986e-05,-0.0594698224210715,-2.18504316141285,2.12566491727013,-2.2444214055559,2.12548176071344,-2.24460456211196
